###  1     6     11    16     21    26     31    36     41    46     51    56     61    66     71    76
272  11111-11111  11111-11111  11111-11111  11111-01111  11111-11111  11101-11111  11111-11111  11111-11111  
273  11111-10111  11111-11110  11111-11111  11111-11111  11111-11111  11111-11111  11111-11111  11111-11111  
274  11111-11111  11111-11111  11111-11011  11111-11111  11111-11101  11111-11111  11111-11110  11111-11111  
275  11110-11111  11111-11111  11111-11111  11111-11111  11111-11111  11111-11111  11011-11111  11111-11111  
276  11111-11111  11111-11111  11111-11111  11111-11110  11111-11111  11111-11111  11111-11111  11111-11111  
277  11111-11111  11111-01111  11111-11111  11111-11111  11110-11111  11110-11111  11111-11111  11111-11111  
278  11111-11111  11111-10111  11111-11111  11101-11111  11111-11111  11101-11111  11111-11111  01111-11111  
279  11111-11111  11111-11111  11111-01111  11111-11011  11111-11101  11111-11111  11111-11110  11111-01111  
280  11111-11111  11111-11111  01111-11111  11111-01111  11110-11011  11111-11111  11111-11111  11111-11111  
281  11011-11111  11111-11111  11111-11111  11111-11111  11111-11111  11101-11111  10111-11111  11111-11111  
282  11111-11111  11111-11111  11111-11111  11111-11111  11111-11111  11011-11111  11111-11111  11111-11111  
283  11111-11111  11111-11111  11111-11111  11111-11111  11111-11111  11011-11011  01111-11111  11111-11111  
284  11101-11111  11111-11111  11111-11111  11111-11111  11101-11111  11111-11111  11111-11111  11111-11111  
285  11111-11111  11111-11011  11111-11111  10111-11111  11111-11110  11111-11111  11101-11111  11111-11101  
286  11111-11110  11111-11011  11111-11111  10111-11111  11111-11111  11111-11111  11111-11111  11111-11111  
287  11111-11111  11111-11111  11111-11111  11111-11111  11011-11111  11111-11111  11111-11111  11110-11111  
288  11111-11111  11111-11111  11111-11111  11111-11111  11111-11111  11111-11111  11111-11111  11111-11111  
289  11111-11111  11111-11101  11111-11111  11111-01011  11111-11111  00110-11111  11111-11111  11101-11111  
290  11111-11111  11111-11111  11111-11111  11111-11111  11110-11111  11110-11111  01111-11111  11111-11101  
291  11111-11111  11111-11111  11111-11111  11011-11111  10111-11111  11111-11111  11111-11111  11111-11111  
292  11111-11111  11111-11111  11111-11111  11110-11111  11111-11111  11111-11111  11111-11111  11111-11111  
293  11110-11111  11111-11111  11111-11111  01111-11111  11111-11101  11111-11111  11111-11111  11111-11111  
294  11111-11101  11111-11110  11111-11111  11111-11011  01111-11111  11111-11111  11111-01111  01111-11111  
295  11111-11111  11111-11111  11111-11111  10111-11111  11111-11110  11111-11111  11111-11111  11111-11111  
296  11111-11111  11111-11111  11111-10101  11111-11111  11111-11111  11111-11111  11111-11111  11111-11111  
297  11111-11111  11111-11111  11111-11111  11111-11111  11111-11111  11111-11111  11111-11111  11111-11111  
298  11111-11111  11111-11111  11111-11111  11111-11111  01111-11111  11111-11111  11111-11111  11111-10111  
299  11111-11111  11111-11111  11111-11111  11111-01111  11111-11111  11101-11111  11111-11111  11111-11111  
300  11111-11111  11111-11011  11111-11111  11111-11111  11011-11111  11011-10111  11111-11111  11101-11111  
301  11111-11111  11111-11111  11111-11111  11111-11111  11111-11111  11111-10111  11111-11111  11111-11111  
302  11111-11110  11111-00111  11111-11101  11111-11111  11111-11111  11111-11111  11111-11111  11111-11111  
303  11111-11111  11111-11111  11111-11111  11111-11111  11111-11111  11011-11111  11110-11111  11111-11111  
304  11111-11111  11011-11111  11111-11111  11111-11111  11111-11111  11101-11101  11111-11011  11111-01011  
305  11111-11111  11111-11111  11111-11111  11111-11111  11111-11111  11111-11111  11111-11111  11111-11111  
306  11111-11111  11111-11111  11111-11111  11111-11111  11111-11111  11111-11111  11111-11111  11111-11111  
307  11111-11111  11111-11111  11111-11111  11111-01111  11111-11111  11111-11111  11110-11111  11111-11111  
308  11111-11111  11111-11011  11111-11111  11111-11011  11111-11111  11110-11111  11111-11111  11111-11111  
309  11111-11111  11110-11111  11111-11111  11111-11111  11111-11110  11111-11111  11111-11111  11111-11111  
310  11110-11111  11111-11111  11111-11111  11111-11111  11111-11111  11111-11011  11110-11111  11111-11111  
311  10111-11111  11111-11111  11111-11111  11111-11111  11111-11101  11111-11111  10111-11011  11111-11101  
312  11111-11111  11111-11111  11111-11111  11111-11111  10111-11111  11111-11111  11111-11111  11101-11111  
313  11111-11111  11111-11111  11111-11111  01111-11111  11111-11111  11111-11111  11111-11111  11111-11111  
314  11111-11111  11111-11111  11111-11111  11111-11111  01111-11111  11101-11111  11111-11111  11111-11111  
315  11111-11111  11111-11101  11111-11111  11111-11111  10111-11111  11111-11111  11111-11111  11111-11011  
316  11111-11111  11111-11111  11111-11111  01111-11111  11111-11111  11111-01111  11111-11111  11111-11111  
317  11111-11111  11111-11111  11111-11111  11110-11111  01111-11011  11111-11011  11111-11110  11111-11111  
318  11111-11111  11111-11111  11111-11111  01111-11111  11101-11111  11111-11111  11111-11111  11111-11111  
319  11111-01111  11111-11111  11111-11111  11111-11101  11111-11111  11111-11111  11110-11111  11111-11111  
320  11111-11111  11111-11111  11111-11111  11111-11111  11111-11111  11111-11111  11111-11111  11111-11101  
321  11111-11111  11111-11111  11111-11111  11111-11111  11111-11111  11111-11111  11111-11101  11111-11111  
322  11111-11111  11111-11111  11111-11111  11111-11111  11110-11111  11111-11111  11111-11111  11111-11111  
323  11111-11111  11111-11111  11111-11111  11111-11111  11111-11111  11111-11110  11111-11111  11111-11111  
324  11111-11111  11111-11111  11111-11011  11111-01111  11111-11111  11111-11111  11111-11111  10111-11111  
325  11111-11111  11111-10111  11111-11111  11111-11111  01101-11111  11111-11111  11111-11111  11111-11111  
326  11111-11111  11111-11101  11111-11111  11111-11111  11111-11111  11111-11111  11111-11111  11111-11111  
327  11111-11111  11111-11111  11111-11111  11111-11110  11111-11111  11111-11111  11111-11111  11111-11111  
328  11111-11111  11111-11111  11111-11111  11101-11111  11111-11111  01111-11101  11101-11111  11111-11111  
329  11111-10111  11111-11111  11111-11111  11111-11111  11101-11111  11011-11111  11111-11111  11111-11111  
330  11111-11111  11111-11111  11111-11111  11111-11111  11110-11111  11111-11111  11111-10111  11110-11111  
331  11111-11111  11111-11111  11111-11111  11111-11111  11111-11011  11111-11111  10110-11111  11111-11111  
332  11111-11111  11111-11111  11111-11111  11111-11111  11111-11111  10111-01111  11111-11111  11111-11111  
333  11111-11111  11111-11111  11111-11101  11111-11111  11111-11111  01111-11111  11101-11101  11111-11101  
334  11111-11111  11111-11111  11101-11111  11111-11111  11111-11111  11111-11111  11111-11111  11111-11101  
335  11111-11111  11111-11111  11111-01111  11111-11111  11111-11111  01111-11111  11111-11111  11111-11011  
336  11111-11111  11111-11111  11111-11111  11101-11111  11111-11111  11111-11111  11111-11111  11111-11111  
